Elon Musk;Queen of Brexit;DONE;03:16
Donald Truck;Mr. Trumpet;DONE;00:31
Scooby Dam;Porschet;FAILED;02:18
Scooby Dam;Scooby Dam;CANCELLED;02:12
Donald Truck;Queen of Brexit;DONE;01:36
Mr. Trumpet;Elon Musk;DONE;06:38
Elon Musk;Scooby Dam;CANCELLED;03:05
Mr. Trumpet;Scooby Dam;FAILED;03:23
Donald Truck;Parry Hotter;CANCELLED;05:16
Parry Hotter;Donald Truck;CANCELLED;00:35
Scooby Dam;Elon Musk;CANCELLED;02:54
Porschet;Elon Musk;DONE;04:32
Lil Shiftkey;Queen of Brexit;DONE;00:50
Al Capone;Scooby Dam;DONE;05:45

