Bill Gates;Lil Shiftkey;CANCELLED;02:36
Bill Gates;Lil Shiftkey;BOSSDIDIT;02:01
Elon Musk;Parry Hotter;CANCELLED;00:10
Mr. Trumpet;Al Capone;FAILED;00:23
Scooby Dam;Lil Shiftkey;FAILED;02:28
Queen of Brexit;Elon Musk;FAILED;02:04
Donald Truck;Porschet;CANCELLED;05:52
Mr. Trumpet;Elon Musk;FAILED;03:18
Parry Hotter;Donald Truck;FAILED;04:59
Parry Hotter;Donald Truck;CANCELLED;03:12
Porschet;Al Capone;DONE;05:43
Porschet;Porschet;FAILED;06:40
Scooby Dam;Lil Shiftkey;FAILED;01:32
Scooby Dam;Scooby Dam;FAILED;05:48
Donald Truck;Queen of Brexit;BOSSDIDIT;00:36
Queen of Brexit;Queen of Brexit;FAILED;01:53
Mr. Trumpet;Queen of Brexit;CANCELLED;00:08
Elon Musk;Elon Musk;FAILED;04:56
Lil Shiftkey;Lil Shiftkey;FAILED;05:56
Mr. Trumpet;Mr. Trumpet;BOSSDIDIT;03:06
Lil Shiftkey;Elon Musk;FAILED;03:22
Mr. Trumpet;Donald Truck;FAILED;02:18
Porschet;Bill Gates;CANCELLED;01:09
Parry Hotter;Mr. Trumpet;BOSSDIDIT;04:43
Porschet;Al Capone;FAILED;03:59
Queen of Brexit;Lil Shiftkey;CANCELLED;03:32
Elon Musk;Parry Hotter;FAILED;05:35
Parry Hotter;Queen of Brexit;CANCELLED;05:48
Al Capone;Queen of Brexit;DONE;01:35
Scooby Dam;Scooby Dam;CANCELLED;03:58
Scooby Dam;Scooby Dam;DONE;03:33
Al Capone;Queen of Brexit;CANCELLED;04:51
Lil Shiftkey;Scooby Dam;FAILED;03:46
Al Capone;Bill Gates;CANCELLED;06:25
Queen of Brexit;Parry Hotter;BOSSDIDIT;02:12
Lil Shiftkey;Donald Truck;FAILED;01:18
Lil Shiftkey;Queen of Brexit;FAILED;01:33
Donald Truck;Lil Shiftkey;FAILED;00:42
Mr. Trumpet;Mr. Trumpet;FAILED;05:31
Porschet;Lil Shiftkey;BOSSDIDIT;00:44
Al Capone;Queen of Brexit;FAILED;02:41
Mr. Trumpet;Donald Truck;CANCELLED;01:54
Porschet;Bill Gates;FAILED;01:01

